magic,version,name,source,sample_rate_note
TINYDRAW_INKTRACE,1,under-overlay,recorded,recorded owner finger input via 1kHz sampler stream
t_us,kind,x,y
1448003,Move,296,24
1448994,Move,296,24
1450003,Move,296,24
1450994,Move,296,24
1452008,Move,296,24
1452994,Move,298,24
1454195,Move,298,24
1456157,Move,298,24
1457009,Move,298,24
1457994,Move,298,24
1459003,Move,298,24
1459994,Move,298,24
1461003,Move,298,24
1461994,Move,298,24
1463003,Move,298,24
1463994,Move,298,24
1465003,Move,298,24
1465994,Move,300,24
1467206,Move,300,24
1469156,Move,300,24
1470009,Move,300,24
1470994,Move,300,24
1472003,Move,300,24
1472994,Move,300,24
1474003,Move,300,24
1474994,Move,300,24
1476003,Move,300,24
1476994,Move,300,24
1478003,Move,300,24
1478994,Move,302,24
1480199,Move,302,24
1482157,Move,302,24
1483010,Move,302,24
1483994,Move,302,24
1485008,Move,302,24
1485994,Move,302,24
1487003,Move,302,24
1487994,Move,302,24
1489003,Move,302,24
1489994,Move,302,24
1491003,Move,302,24
1491994,Move,304,24
1493195,Move,304,24
1495156,Move,304,24
1496009,Move,304,24
1496994,Move,304,24
1498003,Move,304,24
1498994,Move,304,24
1500003,Move,304,24
1500994,Move,304,24
1502008,Move,304,24
1502994,Move,304,24
1504003,Move,304,24
1504994,Move,306,24
1506199,Move,306,24
1508157,Move,306,24
1509009,Move,306,24
1509994,Move,306,24
1511003,Move,306,24
1511994,Move,306,24
1513003,Move,306,24
1513994,Move,306,24
1515003,Move,306,24
1515994,Move,306,24
1517003,Move,306,24
1517994,Move,309,24
1519202,Move,309,24
1521156,Move,309,24
1522010,Move,309,24
1522994,Move,309,24
1524003,Move,309,24
1524994,Move,309,24
1526003,Move,309,24
1526994,Move,309,24
1528003,Move,309,24
1528994,Move,309,24
1530003,Move,309,24
1530994,Move,312,24
1532199,Move,312,24
1534158,Move,312,24
1535009,Move,312,24
1535998,Move,312,24
1537003,Move,312,24
1537994,Move,312,24
1539003,Move,312,24
1539994,Move,312,24
1541003,Move,312,24
1541994,Move,312,24
1543003,Move,312,24
1543994,Move,314,24
1545195,Move,314,24
1547155,Move,314,24
1548009,Move,314,24
1548994,Move,314,24
1550003,Move,314,24
1550994,Move,314,24
1552008,Move,314,24
1552994,Move,314,24
1554003,Move,314,24
1554994,Move,314,24
1556003,Move,314,24
1556994,Move,315,24
1558198,Move,315,24
1560157,Move,315,24
1561010,Move,315,24
1561994,Move,315,24
1563003,Move,315,24
1563994,Move,315,24
1565003,Move,315,24
1565994,Move,315,24
1567003,Move,315,24
1567994,Move,315,24
1569008,Move,315,24
1569994,Move,317,25
1571196,Move,317,25
1573158,Move,317,25
1574008,Move,317,25
1574994,Move,317,25
1576003,Move,317,25
1576994,Move,317,25
1578003,Move,317,25
1578994,Move,317,25
1580003,Move,317,25
1580994,Move,317,25
1582003,Move,317,25
1582994,Move,318,26
1584165,Move,318,26
1585241,Move,318,26
1587064,Move,318,26
1587994,Move,318,26
1588997,Move,318,26
1589999,Move,318,26
1590997,Move,318,26
1591999,Move,318,26
1592997,Move,318,26
1593999,Move,318,26
1594997,Move,318,26
1595999,Move,319,27
1597176,Move,319,27
1599155,Move,319,27
1600010,Move,319,27
1600994,Move,319,27
1602004,Move,319,27
1602997,Move,319,27
1604003,Move,319,27
1604994,Move,319,27
1606003,Move,319,27
1606994,Move,319,27
1608003,Move,319,27
1608994,Move,321,28
1610168,Move,321,28
1611227,Move,321,28
1613064,Move,321,28
1613994,Move,321,28
1614997,Move,321,28
1616000,Move,321,28
1616997,Move,321,28
1618000,Move,321,28
1619006,Move,321,28
1619999,Move,321,28
1621001,Move,321,28
1621999,Move,322,30
1623176,Move,322,30
1625154,Move,322,30
1626011,Move,322,30
1626994,Move,322,30
1628003,Move,322,30
1628994,Move,322,30
1630003,Move,322,30
1630994,Move,322,30
1632003,Move,322,30
1632994,Move,322,30
1634003,Move,322,30
1634994,Move,323,32
1636176,Move,323,32
1638156,Move,323,32
1639008,Move,323,32
1639994,Move,323,32
1641003,Move,323,32
1641994,Move,323,32
1643003,Move,323,32
1643994,Move,323,32
1645003,Move,323,32
1645994,Move,323,32
1647003,Move,323,32
1647994,Move,325,35
1649227,Move,325,35
1651156,Move,325,35
1652011,Move,325,35
1652995,Move,325,35
1654007,Move,325,35
1654994,Move,325,35
1656003,Move,325,35
1656994,Move,325,35
1658003,Move,325,35
1658994,Move,325,35
1660003,Move,325,35
1660994,Move,325,35
1662003,Move,326,39
1662994,Move,326,39
1664200,Move,326,39
1666160,Move,326,39
1666995,Move,326,39
1668008,Move,326,39
1668994,Move,326,39
1670008,Move,326,39
1670994,Move,326,39
1672003,Move,326,39
1672994,Move,326,39
1674003,Move,326,39
1674994,Move,327,42
1676198,Move,327,42
1678155,Move,327,42
1679009,Move,327,42
1679994,Move,327,42
1681003,Move,327,42
1681994,Move,327,42
1683003,Move,327,42
1683994,Move,327,42
1685003,Move,327,42
1685994,Move,327,42
1687008,Move,327,42
1687994,Move,328,46
1689198,Move,328,46
1691159,Move,328,46
1691995,Move,328,46
1693007,Move,328,46
1693994,Move,328,46
1695003,Move,328,46
1695994,Move,328,46
1697003,Move,328,46
1697994,Move,328,46
1699003,Move,328,46
1699994,Move,328,46
1701003,Move,329,50
1701994,Move,329,50
1703203,Move,329,50
1705155,Move,329,50
1706009,Move,329,50
1706994,Move,329,50
1708003,Move,329,50
1708994,Move,329,50
1710003,Move,329,50
1710994,Move,329,50
1712003,Move,329,50
1712994,Move,329,50
1714003,Move,330,54
1714994,Move,330,54
1716201,Move,330,54
1718159,Move,330,54
1718995,Move,330,54
1720012,Move,330,54
1720994,Move,330,54
1722003,Move,330,54
1722994,Move,330,54
1724003,Move,330,54
1724994,Move,330,54
1726003,Move,330,54
1726994,Move,331,59
1728193,Move,331,59
1730154,Move,331,59
1731009,Move,331,59
1731994,Move,331,59
1733003,Move,331,59
1733994,Move,331,59
1735003,Move,331,59
1735994,Move,331,59
1737008,Move,331,59
1737994,Move,331,59
1739003,Move,331,59
1739994,Move,332,64
1741200,Move,332,64
1743296,Move,332,64
1745069,Move,332,64
1746137,Move,332,64
1747052,Move,332,64
1748016,Move,332,64
1749005,Move,332,64
1749994,Move,332,64
1751002,Move,332,64
1751994,Move,332,64
1753002,Move,333,70
1754278,Move,333,70
1756156,Move,333,70
1757011,Move,333,70
1757994,Move,333,70
1759003,Move,333,70
1759994,Move,333,70
1761003,Move,333,70
1761994,Move,333,70
1763003,Move,333,70
1763994,Move,333,70
1765003,Move,333,70
1765994,Move,333,79
1767203,Move,333,79
1769152,Move,333,79
1770010,Move,333,79
1770998,Move,333,79
1772003,Move,333,79
1772994,Move,333,79
1774003,Move,333,79
1774994,Move,333,79
1776003,Move,333,79
1776994,Move,333,79
1778003,Move,333,79
1778994,Move,334,90
1780202,Move,334,90
1782156,Move,334,90
1782996,Move,334,90
1784008,Move,334,90
1784994,Move,334,90
1786003,Move,334,90
1786998,Move,334,90
1788008,Move,334,90
1788994,Move,334,90
1790003,Move,334,90
1790994,Move,334,90
1792003,Move,335,106
1792994,Move,335,106
1794199,Move,335,106
1796156,Move,335,106
1796994,Move,335,106
1798007,Move,335,106
1798994,Move,335,106
1800003,Move,335,106
1800994,Move,335,106
1802003,Move,335,106
1802994,Move,335,106
1804008,Move,335,106
1804994,Move,335,126
1806198,Move,335,126
1808156,Move,335,126
1808996,Move,335,126
1810007,Move,335,126
1810994,Move,335,126
1812003,Move,335,126
1812994,Move,335,126
1814003,Move,335,126
1814994,Move,335,126
1816003,Move,335,126
1816994,Move,335,126
1818003,Move,335,150
1818994,Move,335,150
1820179,Move,335,150
1822157,Move,335,150
1822995,Move,335,150
1824006,Move,335,150
1824994,Move,335,150
1826003,Move,335,150
1826994,Move,335,150
1828003,Move,335,150
1828994,Move,335,150
1830003,Move,335,150
1830994,Move,335,180
1832158,Move,335,180
1834154,Move,335,180
1834997,Move,335,180
1836007,Move,335,180
1836994,Move,335,180
1838008,Move,335,180
1838994,Move,335,180
1840003,Move,335,180
1840994,Move,335,180
1842003,Move,335,180
1842994,Move,335,180
1844003,Move,334,211
1844994,Move,334,211
1846156,Move,334,211
1847204,Move,334,211
1849095,Move,334,211
1849997,Move,334,211
1851032,Move,334,211
1851994,Move,334,211
1853003,Move,334,211
1853995,Move,334,211
1855013,Move,334,211
1855994,Move,334,211
1857003,Move,332,240
1857994,Move,332,240
1859172,Move,332,240
1860166,Move,332,240
1861040,Move,332,240
1862051,Move,332,240
1862995,Move,332,240
1864030,Move,332,240
1864995,Move,332,240
1866002,Move,332,240
1866995,Move,332,240
1868002,Move,332,240
1868995,Move,332,240
1870003,Move,330,270
1870997,Move,330,270
1872158,Move,330,270
1874070,Move,330,270
1875014,Move,330,270
1876008,Move,330,270
1877107,Move,330,270
1878187,Move,330,270
1879031,Move,330,270
1879996,Move,330,270
1881023,Move,330,270
1881997,Move,330,270
1883003,Move,330,270
1883994,Move,328,301
1885222,Move,328,301
1887142,Move,328,301
1888020,Move,328,301
1889005,Move,328,301
1890019,Move,328,301
1890994,Move,328,301
1892003,Move,328,301
1892994,Move,328,301
1894003,Move,328,301
1894994,Move,328,301
1896003,Move,328,301
1896994,Move,326,323
1898194,Move,326,323
1900148,Move,326,323
1901015,Move,326,323
1901994,Move,326,323
1903024,Move,326,323
1903994,Move,326,323
1905007,Move,326,323
1906001,Move,326,323
1907008,Move,326,323
1907994,Move,326,323
1909003,Move,326,323
1909994,Move,324,341
1911196,Move,324,341
1913147,Move,324,341
1914016,Move,324,341
1914994,Move,324,341
1916022,Move,324,341
1916994,Move,324,341
1918003,Move,324,341
1918994,Move,324,341
1920003,Move,324,341
1920994,Move,324,341
1922023,Move,324,341
1922994,Move,322,356
1924211,Move,322,356
1926159,Move,322,356
1926994,Move,322,356
1928007,Move,322,356
1928994,Move,322,356
1930003,Move,322,356
1930994,Move,322,356
1932003,Move,322,356
1932994,Move,322,356
1934003,Move,322,356
1934994,Move,322,356
1936003,Move,320,367
1936994,Move,320,367
1938219,Move,320,367
1940145,Move,320,367
1941020,Move,320,367
1941994,Move,320,367
1943023,Move,320,367
1943994,Move,320,367
1945003,Move,320,367
1945994,Move,320,367
1947003,Move,320,367
1947994,Move,320,367
1949003,Move,318,376
1949994,Move,318,376
1951220,Move,318,376
1953156,Move,318,376
1954007,Move,318,376
1954994,Move,318,376
1956008,Move,318,376
1956994,Move,318,376
1958003,Move,318,376
1958994,Move,318,376
1960003,Move,318,376
1960994,Move,318,376
1962003,Move,316,384
1962994,Move,316,384
1964195,Move,316,384
1966138,Move,316,384
1967021,Move,316,384
1967994,Move,316,384
1969003,Move,316,384
1969994,Move,316,384
1971003,Move,316,384
1971994,Move,316,384
1973007,Move,316,384
1973994,Move,316,384
1975004,Move,313,389
1975994,Move,313,389
1977154,Move,313,389
1977996,Move,313,389
1979003,Move,313,389
1979994,Move,313,389
1981003,Move,313,389
1981994,Move,313,389
1983003,Move,313,389
1983994,Move,313,389
1985003,Move,313,389
1985994,Move,313,389
1987003,Move,313,389
1987994,Move,310,393
1989143,Move,310,393
1989996,Move,310,393
1991008,Move,310,393
1991994,Move,310,393
1993003,Move,310,393
1993994,Move,310,393
1995003,Move,310,393
1995994,Move,310,393
1997003,Move,310,393
1997994,Move,310,393
1999003,Move,310,393
1999994,Move,310,393
2001003,Move,306,397
2001994,Move,306,397
2003138,Move,306,397
2003996,Move,306,397
2005003,Move,306,397
2005995,Move,306,397
2007007,Move,306,397
2007994,Move,306,397
2009003,Move,306,397
2009994,Move,306,397
2011003,Move,306,397
2011994,Move,306,397
2013003,Move,306,397
2013994,Move,302,399
2015144,Move,302,399
2015996,Move,302,399
2017003,Move,302,399
2017994,Move,302,399
2019003,Move,302,399
2019994,Move,302,399
2021003,Move,302,399
2021994,Move,302,399
2023008,Move,302,399
2023994,Move,302,399
2025003,Move,302,399
2025994,Move,302,399
2027003,Move,299,401
2027994,Move,299,401
2029138,Move,299,401
2029996,Move,299,401
2031003,Move,299,401
2031994,Move,299,401
2033003,Move,299,401
2033994,Move,299,401
2035003,Move,299,401
2035994,Move,299,401
2037003,Move,299,401
2037994,Move,299,401
2039003,Move,299,401
2039999,Move,296,402
2041144,Move,296,402
2041996,Move,296,402
2043003,Move,296,402
2043994,Move,296,402
2045003,Move,296,402
2045994,Move,296,402
2047003,Move,296,402
2047994,Move,296,402
2049003,Move,296,402
2049994,Move,296,402
2051003,Move,296,402
2051994,Move,296,402
2053003,Move,293,404
2053994,Move,293,404
2055138,Move,293,404
2055998,Move,293,404
2057008,Move,293,404
2057994,Move,293,404
2059003,Move,293,404
2059994,Move,293,404
2061003,Move,293,404
2061994,Move,293,404
2063003,Move,293,404
2063994,Move,293,404
2065003,Move,293,404
2065994,Move,290,406
2067144,Move,290,406
2067996,Move,290,406
2069003,Move,290,406
2069994,Move,290,406
2071003,Move,290,406
2071994,Move,290,406
2073004,Move,290,406
2073997,Move,290,406
2075003,Move,290,406
2075994,Move,290,406
2077003,Move,290,406
2077994,Move,290,406
2079003,Move,287,409
2079994,Move,287,409
2081138,Move,287,409
2081996,Move,287,409
2083003,Move,287,409
2083994,Move,287,409
2085003,Move,287,409
2085994,Move,287,409
2087003,Move,287,409
2087994,Move,287,409
2089003,Move,287,409
2089995,Move,287,409
2091007,Move,287,409
2091994,Move,287,409
2093003,Move,283,412
2093994,Move,283,412
2095144,Move,283,412
2095996,Move,283,412
2097003,Move,283,412
2097994,Move,283,412
2099003,Move,283,412
2099994,Move,283,412
2101003,Move,283,412
2101994,Move,283,412
2103003,Move,283,412
2103994,Move,283,412
2105003,Move,283,412
2105994,Move,279,415
2107144,Move,279,415
2107996,Move,279,415
2109006,Move,279,415
2109994,Move,279,415
2111003,Move,279,415
2111994,Move,279,415
2113003,Move,279,415
2113994,Move,279,415
2115003,Move,279,415
2115994,Move,279,415
2117003,Move,279,415
2117994,Move,279,415
2119003,Move,274,418
2119994,Move,274,418
2121143,Move,274,418
2121997,Move,274,418
2123004,Move,274,418
2123997,Move,274,418
2125004,Move,274,418
2125994,Move,274,418
2127003,Move,274,418
2127994,Move,274,418
2129003,Move,274,418
2129994,Move,274,418
2131003,Move,274,418
2131994,Move,270,420
2133138,Move,270,420
2133996,Move,270,420
2135003,Move,270,420
2135994,Move,270,420
2137003,Move,270,420
2137994,Move,270,420
2139003,Move,270,420
2139994,Move,270,420
2141008,Move,270,420
2141994,Move,270,420
2143003,Move,270,420
2143994,Move,270,420
2145003,Move,266,422
2145994,Move,266,422
2147259,Move,266,422
2149015,Move,266,422
2150011,Move,266,422
2151003,Move,266,422
2152037,Move,266,422
2153086,Move,266,422
2154033,Move,266,422
2155010,Move,266,422
2156010,Move,266,422
2157030,Move,266,422
2158068,Move,262,425
2159070,Move,262,425
2160057,Move,262,425
2161165,Move,262,425
2161999,Move,262,425
2163005,Move,262,425
2163994,Move,262,425
2165003,Move,262,425
2165994,Move,262,425
2167003,Move,262,425
2167994,Move,262,425
2169003,Move,262,425
2169994,Move,262,425
2171003,Move,259,427
2171994,Move,259,427
2173143,Move,259,427
2173998,Move,259,427
2175008,Move,259,427
2175994,Move,259,427
2177003,Move,259,427
2177994,Move,259,427
2179003,Move,259,427
2179994,Move,259,427
2181003,Move,259,427
2181994,Move,259,427
2183003,Move,259,427
2183994,Move,256,429
2185144,Move,256,429
2185996,Move,256,429
2187003,Move,256,429
2187994,Move,256,429
2189003,Move,256,429
2189994,Move,256,429
2191008,Move,256,429
2191994,Move,256,429
2193003,Move,256,429
2193994,Move,256,429
2195003,Move,256,429
2195994,Move,256,429
2197003,Move,252,431
2197994,Move,252,431
2199143,Move,252,431
2199998,Move,252,431
2201003,Move,252,431
2201994,Move,252,431
2203003,Move,252,431
2203994,Move,252,431
2205003,Move,252,431
2205994,Move,252,431
2207003,Move,252,431
2207999,Move,252,431
2209003,Move,252,431
2209994,Move,248,433
2211144,Move,248,433
2211996,Move,248,433
2213003,Move,248,433
2213994,Move,248,433
2215003,Move,248,433
2215994,Move,248,433
2217003,Move,248,433
2217994,Move,248,433
2219003,Move,248,433
2219994,Move,248,433
2221003,Move,248,433
2221994,Move,248,433
2223003,Move,244,434
2223995,Move,244,434
2225142,Move,244,434
2225998,Move,244,434
2227003,Move,244,434
2227994,Move,244,434
2229003,Move,244,434
2229994,Move,244,434
2231003,Move,244,434
2231994,Move,244,434
2233003,Move,244,434
2233994,Move,244,434
2235003,Move,244,434
2235994,Move,240,435
2237144,Move,240,435
2237996,Move,240,435
2239003,Move,240,435
2239994,Move,240,435
2241003,Move,240,435
2241998,Move,240,435
2243003,Move,240,435
2243994,Move,240,435
2245003,Move,240,435
2245994,Move,240,435
2247003,Move,240,435
2247994,Move,240,435
2249003,Move,237,436
2249994,Move,237,436
2251143,Move,237,436
2251998,Move,237,436
2253003,Move,237,436
2253994,Move,237,436
2255003,Move,237,436
2255994,Move,237,436
2257003,Move,237,436
2257994,Move,237,436
2259008,Move,237,436
2259994,Move,237,436
2261003,Move,237,436
2261994,Move,234,437
2263144,Move,234,437
2263996,Move,234,437
2265003,Move,234,437
2265994,Move,234,437
2267003,Move,234,437
2267994,Move,234,437
2269003,Move,234,437
2269994,Move,234,437
2271003,Move,234,437
2271994,Move,234,437
2273003,Move,234,437
2273994,Move,234,437
2275003,Move,231,438
2275998,Move,231,438
2277143,Move,231,438
2277998,Move,231,438
2279003,Move,231,438
2279994,Move,231,438
2281003,Move,231,438
2281994,Move,231,438
2283003,Move,231,438
2283994,Move,231,438
2285003,Move,231,438
2285994,Move,231,438
2287003,Move,231,438
2287994,Move,228,439
2289144,Move,228,439
2289996,Move,228,439
2291003,Move,228,439
2291994,Move,228,439
2293008,Move,228,439
2293994,Move,228,439
2295003,Move,228,439
2295994,Move,228,439
2297003,Move,228,439
2297994,Move,228,439
2299003,Move,228,439
2299994,Move,228,439
2301003,Move,226,440
2301994,Move,226,440
2303143,Move,226,440
2303998,Move,226,440
2305003,Move,226,440
2305994,Move,226,440
2307003,Move,226,440
2307994,Move,226,440
2309008,Move,226,440
2309994,Move,226,440
2311003,Move,226,440
2311994,Move,226,440
2313003,Move,226,440
2313994,Move,224,440
2315144,Move,224,440
2315996,Move,224,440
2317003,Move,224,440
2317994,Move,224,440
2319003,Move,224,440
2319994,Move,224,440
2321003,Move,224,440
2321994,Move,224,440
2323003,Move,224,440
2323994,Move,224,440
2325003,Move,224,440
2325998,Move,224,440
2327003,Move,224,440
2327994,Move,221,440
2329143,Move,221,440
2329998,Move,221,440
2331003,Move,221,440
2331994,Move,221,440
2333003,Move,221,440
2333994,Move,221,440
2335003,Move,221,440
2335994,Move,221,440
2337003,Move,221,440
2337994,Move,221,440
2339003,Move,221,440
2339994,Move,221,440
2341003,Move,218,440
2341994,Move,218,440
2343144,Move,218,440
2343996,Move,218,440
2345003,Move,218,440
2345994,Move,218,440
2347003,Move,218,440
2347994,Move,218,440
2349003,Move,218,440
2349994,Move,218,440
2351003,Move,218,440
2351994,Move,218,440
2353003,Move,218,440
2353994,Move,216,440
2355143,Move,216,440
2355998,Move,216,440
2357003,Move,216,440
2357994,Move,216,440
2359008,Move,216,440
2359994,Move,216,440
2361003,Move,216,440
2361994,Move,216,440
2363003,Move,216,440
2363994,Move,216,440
2365003,Move,216,440
2365994,Move,216,440
2367003,Move,213,440
2367994,Move,213,440
2369144,Move,213,440
2369996,Move,213,440
2371003,Move,213,440
2371994,Move,213,440
2373003,Move,213,440
2373994,Move,213,440
2375003,Move,213,440
